company_name,owner_name,trade_type,location,website_url,overall_rating,quality_rating,reliability_rating,communication_rating,review_count,years_on_checkatrade,vat_number,is_ltd,free_estimates,emergency_callout,profile_url,handle
"HR Groundworks","Mr Hudson","Landscaper","Halifax and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,2,1,"",No,No,Yes,"https://www.checkatrade.com/trades/hrgroundworks",hrgroundworks
"Crown Landscapes Gardeners","","Landscaper","","",,,,,,,"",No,No,No,"https://www.checkatrade.com/trades/crownlandscapesgardeners",crownlandscapesgardeners
"JW Property Improvements","Mr. Jack Waters","Landscaper","all improvements","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.94,9.92,9.92,10,107,5,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jwpropertyimprovements",jwpropertyimprovements
"Richmoore Landscapes","Mr Andrew","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,72,8,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/richmoorelandscapes",richmoorelandscapes
"Daniel James Landscape & Build","Mr. Daniel Twitchett","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.9,9.93,9.85,9.93,199,5,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/danieljameslandscapebuild",danieljameslandscapebuild
"Property Hall LTD","Mr Ruari","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.96,9.87,10,10,24,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/propertyhallltd",propertyhallltd
"BR Solutions","Mr Brad","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,19,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/brsolutions",brsolutions
"Blake-Baldry Landscaping","","Landscaper","","",,,,,,,"",No,No,No,"https://www.checkatrade.com/trades/blakebaldrylandscaping",blakebaldrylandscaping
"Birchwood Tree Services and Property Maintenance","","Landscaper","","",,,,,,,"",No,No,No,"https://www.checkatrade.com/trades/birchwoodtreeservicesandpropertymaintenance",birchwoodtreeservicesandpropertymaintenance
"R.C Landscapes","Mr Richard","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,14,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/rclandscapes",rclandscapes
"I Can Fix That","Mr Oscar","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.67,9.5,9.8,9.7,10,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/icanfixthat5933224",icanfixthat5933224
"Avantgarde Pro-pave Ltd","Mr Samuel","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.86,9.9,9.86,9.81,31,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/avantgardepropave",avantgardepropave
"Old Oak Landscapes","","Landscaper","","",,,,,,,"",No,No,No,"https://www.checkatrade.com/trades/oldoaklandscapes",oldoaklandscapes
"C&L Landscaping & Driveways","Mr Lucian","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.91,9.91,9.93,9.89,96,4,"",Yes,No,Yes,"https://www.checkatrade.com/trades/candllandscapinganddriveways",candllandscapinganddriveways
"Oak Tree Landscaping and Civils","Mr Darren","Landscaper","Retford and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.92,10,9.75,10,30,6,"",No,Yes,Yes,"https://www.checkatrade.com/trades/oaktreelandscapingandcivils",oaktreelandscapingandcivils
"Precision Landscapes","","Landscaper","","",,,,,,,"",No,No,No,"https://www.checkatrade.com/trades/precisionlandscapes1114815",precisionlandscapes1114815
"Apple Wood Landscapes & Tree Services","Mrs Jenny","Landscaper","Newark and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,1,,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/applewoodlandscapestreeservices",applewoodlandscapestreeservices
"AC DRIVEWAY SPECIALIST LTD","Mr Ioan","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,15,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/acdrivewayspecialistltd",acdrivewayspecialistltd
"Fox Landscaping Ltd","Mr Tinisha","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,3,,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/foxlandscapingltd",foxlandscapingltd
"CK Garden Design And Landscaping","Mr Christopher","Landscaper","Lincolnshire","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.87,10,10,9.6,11,2,"228188489",No,Yes,Yes,"https://www.checkatrade.com/trades/ckgardendesignandlandscaping1119382",ckgardendesignandlandscaping1119382
"Holmes Landscaping","","Landscaper","","",,,,,,,"",No,No,No,"https://www.checkatrade.com/trades/holmeslandscaping",holmeslandscaping
"Ultimate paving","Mr Adam","Landscaper","Retford Nottinghamshire","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.67,10,9.29,9.71,7,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/ultimatepaving",ultimatepaving
"REDFEARN TURF LTD","Mr David","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.86,,,,31,1,"433401535",Yes,No,Yes,"https://www.checkatrade.com/trades/redfearnturfltd",redfearnturfltd
"TM Paving and Landscapes","Mr Thomas","Landscaper","Peterborough and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.81,9.78,9.78,9.89,9,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/tmpavingandlandscapes",tmpavingandlandscapes
"DiggerMasters LTD","","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.97,10,10,9.92,12,2025,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/diggermastersltd",diggermastersltd
"Suri Driveways","","Landscaper","","",,,,,,,"",No,No,No,"https://www.checkatrade.com/trades/suridriveways",suridriveways
"RootRise Landscapes Ltd","Mr Thomas","Landscaper","Bedford and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,4,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/rootriselandscapesltd",rootriselandscapesltd
"Taffe's Maintenance Ltd","Mr Wesley","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,10,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/taffesmaintenanceltd",taffesmaintenanceltd
"Counties Landscaping","Mr. Peter Busani","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.96,10,10,9.88,50,5,"361947866",Yes,Yes,Yes,"https://www.checkatrade.com/trades/countieslandscaping",countieslandscaping
"Digger Boys Landscaping and Groundworks","Mr Kiefer","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.8,9.92,9.92,10,55,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/diggerboyslandscapingandgroundworks",diggerboyslandscapingandgroundworks
"Bellamay Paving and Landscaping Limited","Mr Thomas","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,136,9,"384143494",Yes,Yes,Yes,"https://www.checkatrade.com/trades/bellamaypavingandlandscaping",bellamaypavingandlandscaping
"Alpine Tree and Landscapes","Mr Thomas","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.89,10,9.83,9.83,6,,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/alpinetreeandlandscapes",alpinetreeandlandscapes
"AH BROTHERS LTD","","Landscaper","","",,,,,,,"",No,No,No,"https://www.checkatrade.com/trades/ahbrothersltd",ahbrothersltd
"The New Lawn Company Oxford LTD","Mr Danny","Landscaper","Abingdon and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,1,,"",Yes,No,Yes,"https://www.checkatrade.com/trades/thenewlawncompanyoxfordltd",thenewlawncompanyoxfordltd
"SEB Landscaping","Mr. Sebastian Serbanoiu","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,33,5,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/seblandscaping",seblandscaping
"Joe's Utopian Landscaping","Mr Joe","Landscaper","Luton","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,51,4,"",Yes,No,Yes,"https://www.checkatrade.com/trades/joesutopianlandscaping",joesutopianlandscaping
"St. Albans & Herts Drives and Patios","","Landscaper","","",,,,,,,"",No,No,No,"https://www.checkatrade.com/trades/stalbansandhertsdrivesandpatios",stalbansandhertsdrivesandpatios
"MJS Pave","Mr Moussa","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.94,,,,13,9,"291473780",Yes,Yes,Yes,"https://www.checkatrade.com/trades/mjspave",mjspave
"Stoneways","Mr Alex","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.8,9.8,9.8,9.8,21,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/stoneways",stoneways
"SG Tree & Landscapes","Mr Samson","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,6,,"",Yes,No,Yes,"https://www.checkatrade.com/trades/sgtreelandscapes",sgtreelandscapes
"Peek Landscaping & Building","Mr. Brooke Peek","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,83,5,"",Yes,No,Yes,"https://www.checkatrade.com/trades/peeklandscapingandbuilding1007146",peeklandscapingandbuilding1007146
"Loves Landscapes","","Landscaper","","",,,,,,,"",No,No,No,"https://www.checkatrade.com/trades/loveslandscapes",loveslandscapes
"Marshalls Landscapes Contractors","","Landscaper","","",,,,,,,"",No,No,No,"https://www.checkatrade.com/trades/marshallslandscapescontractors985698",marshallslandscapescontractors985698
"Tp building and landscaping Ltd","Mr Thomas","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,3,,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/tpbuildingandlandscapingltd",tpbuildingandlandscapingltd
"White Willow Landscaping","Mr. Benjamin Coomber","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,22,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/whitewillowlandscaping",whitewillowlandscaping
"B T Landscapes","Mr Ben","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,96,10,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/btlandscapes",btlandscapes
"Dean's Landscaping and Grab Services","Mr. Dean Beaney","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.91,9.82,9.91,10,29,4,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/deanslandscapingandgrabservices",deanslandscapingandgrabservices
"J Brazil Landscapes","Mr. James Brazil","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,35,5,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jbrazillandscapes935947",jbrazillandscapes935947
"Clifton Landscaping","Mr Darren","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,22,3,"",Yes,No,Yes,"https://www.checkatrade.com/trades/cliftonlandscaping",cliftonlandscaping
"Epic Landscaping","Mr Garry","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,76,9,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/epiclandscaping",epiclandscaping
"Frank's Landscaping","Mr Frank","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,35,6,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/frankslandscaping",frankslandscaping
"Knight Landscapes","Mr. Bill Knight","Landscaper","all aspects","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.76,10,9.57,9.71,24,3,"",Yes,No,Yes,"https://www.checkatrade.com/trades/knightlandscapes",knightlandscapes
"PCS Paving & Landscaping","Mr Paul","Landscaper","all aspects","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,53,6,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/pcslandscapingspecialists",pcslandscapingspecialists
"C.G Landscapes & Artificial Grass","Mr Christopher","Landscaper","all of","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,128,8,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/cglandscapesandartificialgrass",cglandscapesandartificialgrass
"Abby Landscaping and Driveway Specialist","","Landscaper","","",,,,,,,"",No,No,No,"https://www.checkatrade.com/trades/abbylandscapinganddrivewayspecialist1129871",abbylandscapinganddrivewayspecialist1129871
"Harrison Construction & Landscaping","Mr Ben","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.67,9.8,9.4,9.8,10,2,"",No,Yes,Yes,"https://www.checkatrade.com/trades/harrisonconstructionandlandscaping",harrisonconstructionandlandscaping
"Affordable Tree & Garden Services","Mr Crimea","Landscaper","all aspects","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.96,9.96,9.93,10,57,1,"",No,Yes,Yes,"https://www.checkatrade.com/trades/affordabletreeandgardenservices1132443",affordabletreeandgardenservices1132443
"Sparey Construction Ltd","Mr Rhys","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.87,9.85,9.85,9.92,47,4,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/spareyconstruction",spareyconstruction
"J Jones Landscapes","Mr Jason","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.33,9.13,9.13,9.75,50,6,"",No,Yes,Yes,"https://www.checkatrade.com/trades/jjoneslandscapes",jjoneslandscapes
"Cover Solutions (West Wales) Limited","Mr Carwyn","Landscaper","Solutions","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.97,9.92,10,10,12,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/coversolutionswestwales",coversolutionswestwales
"County Tree Services Ltd","Nathan Price","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,22,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/countytreeservices554097",countytreeservices554097
"Trees Landscaping & Patio's","Mr Ryan","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,7,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/treeslandscapingpatios",treeslandscapingpatios
"DRB Properties","Mr David","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.8,9.7,10,9.7,114,8,"",No,Yes,Yes,"https://www.checkatrade.com/trades/drbproperties",drbproperties
"Five Oaks Landscaping","Mr Neaton","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.92,10,9.75,10,134,13,"",No,Yes,Yes,"https://www.checkatrade.com/trades/fiveoakslandscaping",fiveoakslandscaping
"TOTAL LANDSCAPE CARE (NW)","Mr Garry","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.95,10,10,9.85,89,7,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/totallandscapecarenw",totallandscapecarenw
"AS landscapes design and build","Mr Andrew","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.87,10,9.6,10,29,2,"",No,Yes,Yes,"https://www.checkatrade.com/trades/aslandscapesdesignandbuild",aslandscapesdesignandbuild
"Sids Landscaping Services","","Landscaper","","",,,,,,,"",No,No,No,"https://www.checkatrade.com/trades/sidslandscapingservices",sidslandscapingservices
"JRC Landscapes","","Landscaper","","",,,,,,,"",No,No,No,"https://www.checkatrade.com/trades/jrclandscapes",jrclandscapes
"Practical Tree Care & Landscaping","","Landscaper","","",,,,,,,"",No,No,No,"https://www.checkatrade.com/trades/practicaltreecareandlandscaping",practicaltreecareandlandscaping
"cutlers group","","Landscaper","Longfield and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.87,,,,102,,"",No,No,Yes,"https://www.checkatrade.com/trades/cutlersgroup",cutlersgroup
"GSG Services","Mr Gavin","Landscaper","Thurrock","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.9,9.9,9.9,9.9,73,9,"",No,Yes,Yes,"https://www.checkatrade.com/trades/gsgservcies",gsgservcies
"Heatons Landscaping & Construction","","Landscaper","","",,,,,,,"",No,No,No,"https://www.checkatrade.com/trades/heatonslandscapingandconstruction",heatonslandscapingandconstruction
"Supreme Lawns & Landscapes","","Landscaper","","",,,,,,,"",No,No,No,"https://www.checkatrade.com/trades/supremelawnsandlandscapes",supremelawnsandlandscapes
"Eden Garden Design","","Landscaper","","",,,,,,,"",No,No,No,"https://www.checkatrade.com/trades/edengardendesign",edengardendesign
"Village Landscaping","","Landscaper","","",,,,,,,"",No,No,No,"https://www.checkatrade.com/trades/villagelandscaping",villagelandscaping
"Rf Landscape Ltd","","Landscaper","","",,,,,,,"",No,No,No,"https://www.checkatrade.com/trades/rflandscape",rflandscape
"GML Landscaping & Tree Care","Mr George","Landscaper","all types","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.94,9.9,9.96,9.96,190,4,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/gmllandscapingandtreecare",gmllandscapingandtreecare
"Trendline Landscaping","Mr Harvey","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.79,9.71,9.79,9.86,14,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/trendlinelandscaping",trendlinelandscaping
"AJH Fencing and Groundworks","Mr Antony","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.89,9.73,9.93,10,255,9,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/ajhfencingandgroundworks",ajhfencingandgroundworks
"Turf Tech Groundcare Ltd","Mr Ryan","Landscaper","High Wycombe","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,7,,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/turftechgroundcareltd15006690",turftechgroundcareltd15006690
"L.E Bespoke Garden Services Ltd","Mr Nayyab","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",10,10,10,10,75,8,"186248184",Yes,Yes,Yes,"https://www.checkatrade.com/trades/lebespokegardenservicesltd",lebespokegardenservicesltd
"Denham Gardeners Ltd","Mr Stuart","Landscaper","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=62db2c24-b5bf-4db4-826c-10ea92ee4e51&cat_web_session_id=db588b93-a82b-4d21-b464-994cfc9c5ce5&banner_location=header",9.79,9.81,9.71,9.84,159,7,"362200639",Yes,Yes,Yes,"https://www.checkatrade.com/trades/denhamgardeners",denhamgardeners
