company_name,owner_name,trade_type,location,website_url,overall_rating,quality_rating,reliability_rating,communication_rating,review_count,years_on_checkatrade,vat_number,is_ltd,free_estimates,emergency_callout,profile_url,handle
"Morris Coastal Roofing Limited","Mr Lee","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,5,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/morriscoastalroofinglimited",morriscoastalroofinglimited
"Rainproof Roofing (Yorkshire) Ltd","Mr Blake","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.75,9.78,9.82,9.75,122,2,"511217835",Yes,Yes,Yes,"https://www.checkatrade.com/trades/rainproofroofingyorkshireltd",rainproofroofingyorkshireltd
"JPS Roofing","Mr James","Roofer","Re board","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.86,9.84,9.81,9.91,103,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jpsroofing",jpsroofing
"HighClad Roofing LTD","Mr Darren","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.65,9.71,9.68,9.71,83,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/highcladroofingltd",highcladroofingltd
"BM Home Improvements - Driveways & Roofing","Mr Billy","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.51,9.5,9.42,9.62,58,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/bmhomeimprovementsdrivewaysandroofing",bmhomeimprovementsdrivewaysandroofing
"LW ROOFING BUILDING LTD","Mr Lee","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",8.73,8.94,8.63,8.63,49,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/lwroofingbuildingltd",lwroofingbuildingltd
"C&N Roofing","Mr Callum","Roofer","you and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.99,9.96,10,10,50,2,"",Yes,No,Yes,"https://www.checkatrade.com/trades/candnroofing1103073",candnroofing1103073
"Kearneys Driveways & Roofing Ltd","Mr Dylan","Roofer","all aspects","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.88,9.82,9.86,9.95,22,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/kearneysdrivewaysroofingltd",kearneysdrivewaysroofingltd
"Coast N City Roofing Yorkshire","Mr George","Roofer","homeowners and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.93,9.89,9.89,10,19,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/coastncityroofingyorkshire",coastncityroofingyorkshire
"Rainforce Roofing","","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,77,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/rainforceroofing",rainforceroofing
"M D Roofing Specialist","Mr. Douglas Ward","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.84,9.94,9.79,9.79,194,5,"",Yes,No,Yes,"https://www.checkatrade.com/trades/mdroofingspecialist",mdroofingspecialist
"T.F Roofing Specialist","Mr Tom","Roofer","Barnsley and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.97,9.96,9.96,10,39,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/tfroofingspecialist",tfroofingspecialist
"Waterford Roofing Services","Mr Lee","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.83,9.83,9.83,9.83,253,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/waterfordgardenrooms",waterfordgardenrooms
"Carr Roofing Ltd","Mr Paul","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.98,9.94,10,10,109,8,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/carrroofing",carrroofing
"D Hill Roofing","Mr Daniel","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.94,10,9.9,9.93,30,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/dhillroofing1139381",dhillroofing1139381
"Lanc Roofing Services","Mr Liam","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.44,9.67,9.33,9.33,3,,"",Yes,No,Yes,"https://www.checkatrade.com/trades/lancroofingservices",lancroofingservices
"My Roofer","Mr Shadrack","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.95,9.89,10,9.95,19,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/myroofer5914453",myroofer5914453
"APR Roofing and Building Solutions","Mr Peter","Roofer","all of","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.74,10,10,10,36,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/aprroofingandbuildingsolutions",aprroofingandbuildingsolutions
"Bastfixroofing","Mr Luke","Roofer","York","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.83,9.88,9.81,9.81,16,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/bastfixroofing",bastfixroofing
"R M Contracts","Mr Robert","Roofer","repointing and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.89,9.83,9.83,10,64,9,"880314827",Yes,Yes,Yes,"https://www.checkatrade.com/trades/rmcontracts",rmcontracts
"Proguard Roofing Harrogate","Mr Jason","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",8.57,8.57,8.57,8.57,89,9,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/proguard",proguard
"T R Property Maintenance","Mr Thomas","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,97,7,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/trpropertymaintenance",trpropertymaintenance
"North East Contractors Ltd","Mr Jonathan","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.71,9.71,9.71,9.71,75,6,"376268951",Yes,Yes,Yes,"https://www.checkatrade.com/trades/northeastcontractors",northeastcontractors
"JDL Roofing Ltd","Mr James","Roofer","North Yorkshire","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.6,9.7,9.4,9.7,147,7,"382159582",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jdlroofingltd",jdlroofingltd
"AllStar Roofing","Mr Sonny","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.85,,,,202,3,"",No,No,Yes,"https://www.checkatrade.com/trades/allstarroofing1092266",allstarroofing1092266
"RIX ROOFING","Mr George","Roofer","all aspects","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.79,9.75,9.75,9.88,108,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/rixroofing",rixroofing
"CLR Roofing","Mr Christopher","Roofer","Bradford and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,11,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/clrroofing",clrroofing
"Master House Services Ltd","Mr Charles","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,125,10,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/masterhouseservices",masterhouseservices
"Primefix Roofcare","Mr Ricky","Roofer","all aspects","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.86,9.89,9.84,9.86,97,2,"",No,Yes,Yes,"https://www.checkatrade.com/trades/primefixroofcare",primefixroofcare
"George Roofing Services","Mr George","Roofer","homeowners since","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.52,9.56,9.5,9.5,105,4,"493929043",Yes,Yes,Yes,"https://www.checkatrade.com/trades/georgeroofingservices",georgeroofingservices
"Elmbridge Roofcare","Mr Davey","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.85,9.69,9.92,9.92,364,14,"443392102",No,Yes,Yes,"https://www.checkatrade.com/trades/elmbridgeroofcare",elmbridgeroofcare
"STORMSHIELD HOME IMPROVEMENTS LTD","Mr Adam","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.86,9.83,9.83,9.92,12,2025,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/stormshieldhomeimprovementsltd",stormshieldhomeimprovementsltd
"A Shape Roofing Ltd","Mr Gurjot","Roofer","London","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.92,10,9.84,9.94,31,1,"496715247",Yes,Yes,Yes,"https://www.checkatrade.com/trades/ashaperoofingltd",ashaperoofingltd
"Frella Roofing","Mr Brett","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,,,,17,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/frellaroofing",frellaroofing
"Mainline Roofing Limited","Mr. Dean Bunce","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.72,9.75,9.7,9.7,62,5,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/mainlineroofing",mainlineroofing
"W Harrison","Mr Westlee","Roofer","Milton Keynes","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.8,9.8,9.8,9.8,93,6,"",No,No,Yes,"https://www.checkatrade.com/trades/wharrison",wharrison
"Forthright roofing Ltd","Mr Walter","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.67,9.74,9.68,9.58,41,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/forthrightroofingltd",forthrightroofingltd
"Reebick Property Care Ltd","Mr Anthony","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.8,9.7,9.9,9.8,47,2,"476514960",Yes,Yes,Yes,"https://www.checkatrade.com/trades/reebickpropertycareltd",reebickpropertycareltd
"National Roofing & Building LTD","Mr Thomas","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.74,9.73,9.77,9.73,75,3,"491634277",Yes,Yes,Yes,"https://www.checkatrade.com/trades/nationalroofingandbuilding",nationalroofingandbuilding
"White Horse Roofing Services","Mr. Kaleb Smith","Roofer","Oxfordshire","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.9,9.71,10,10,33,5,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/whitehorseroofingservices",whitehorseroofingservices
"Sam's Roofing And Building Services Ltd","Mr Sam","Roofer","etc","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.56,9.74,9.63,9.32,96,3,"",Yes,No,Yes,"https://www.checkatrade.com/trades/samsroofingandbuildingservice",samsroofingandbuildingservice
"FeltThatRoofing","Mr Taylor","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.67,9.65,9.59,9.76,53,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/feltthatroofing",feltthatroofing
"Elvis Roofer Property Care Ltd","Mr Elvis","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.8,9.8,9.8,9.8,24,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/elvisrooferpropertycareltd",elvisrooferpropertycareltd
"Lifeline Roofing Limited","Mr Alby","Roofer","all of","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.96,10,9.96,9.92,118,4,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/lifelineroofinglimited",lifelineroofinglimited
"Bill's Roof Repairs","Mr William","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",8.31,9,9,9,108,8,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/billsroofrepairsandmaintenanc",billsroofrepairsandmaintenanc
"Pneuma Roofing Ltd","Mr Boyd","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,59,8,"241688884",Yes,Yes,Yes,"https://www.checkatrade.com/trades/pneumaroofingltd",pneumaroofingltd
"Cotswold and Vale","Mr Rico","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",7.44,7.67,7.33,7.33,8,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/cotswoldandvale",cotswoldandvale
"Chandler Roofing Services","Mr Mark","Roofer","Hereford and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",8.31,,,,10,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/chandlerroofingservices",chandlerroofingservices
"Ruardean Roofing","Mr Simon","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,16,3,"",No,Yes,Yes,"https://www.checkatrade.com/trades/ruardeanroofing",ruardeanroofing
"Custodian Roofing","Mr Thomas","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.96,9.94,9.94,10,24,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/custodianroofing",custodianroofing
"DW Roofing Specialists Ltd","Mr David","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.93,9.97,9.94,9.88,33,1,"497836911",Yes,Yes,Yes,"https://www.checkatrade.com/trades/dwroofingspecialistsltd",dwroofingspecialistsltd
"Cotswold Countryside Roofing Ltd","Mr Lee","Roofer","CHELTENHAM and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,18,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/cotswoldcountrysideroofingltd",cotswoldcountrysideroofingltd
"Skyshield Roofing Specialists","Mr Ricky","Roofer","Gloucester and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9,9,8.5,9.5,2,,"",No,No,Yes,"https://www.checkatrade.com/trades/skyshieldroofingspecialists",skyshieldroofingspecialists
"Rapid Roofing and Property Repairs","Mr Shane","Roofer","the heart","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,10,,"",No,Yes,Yes,"https://www.checkatrade.com/trades/rapidroofingandpropertyrepairs",rapidroofingandpropertyrepairs
"B1 ROOFING LTD","Mr William","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.58,9.82,9.91,9.82,132,7,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/b1roofingltd",b1roofingltd
"Prestige Building Systems Ltd","Mr David","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.96,9.88,10,10,235,13,"342526318",Yes,Yes,Yes,"https://www.checkatrade.com/trades/premierbuildingsystems",premierbuildingsystems
"Top Choice Roofing","Mr Danny","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.53,8.6,10,10,127,12,"",No,Yes,Yes,"https://www.checkatrade.com/trades/topchoiceroofing",topchoiceroofing
"J P Contractors Roofing Specialists","Mr Joseph","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.8,9.87,9.8,9.73,210,12,"",No,Yes,Yes,"https://www.checkatrade.com/trades/jpcontractorsroofingspecialists",jpcontractorsroofingspecialists
"Simon Lewis Roofing","Mr Simon","Roofer","Cheltenham and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,29,3,"",No,No,Yes,"https://www.checkatrade.com/trades/simonlewisroofing",simonlewisroofing
"MB Roofers","Mr Mark","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,14,4,"",Yes,No,Yes,"https://www.checkatrade.com/trades/mbroofers",mbroofers
"Den Roofing Limited","Mr. David Norris","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.89,10,10,9.67,22,4,"",Yes,No,Yes,"https://www.checkatrade.com/trades/denroofinglimited",denroofinglimited
"Overview roofing","Mr Josh","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.9,9.95,9.85,9.9,100,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/overviewroofing",overviewroofing
"Smart Roofing Services","Mr. Henry Tyers","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",8.63,8.75,8.38,8.75,54,5,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/smartroofingservices",smartroofingservices
"S & S Home Improvements","Mr. Oathie Sykes","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,60,5,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/sandshomeimprovements",sandshomeimprovements
"Pro Roofing","Mr Wayne","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.56,9.38,9.69,9.62,32,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/proroofing1118758",proroofing1118758
"Topline Property Maintenance","Mr Jacob","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.98,10,9.93,10,189,10,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/toplinepropertymaintenance",toplinepropertymaintenance
"Storm Proof Plastics & Roofing Contractors","Mr William","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.98,10,10,9.93,14,1,"",No,No,Yes,"https://www.checkatrade.com/trades/stormproofplasticsroofingcontractors",stormproofplasticsroofingcontractors
"Roofmaster (Rochdale) Ltd","Mr David","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,28,8,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/roofmasterrochdale",roofmasterrochdale
"Complete Roofing Services","Mr Joe","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,131,10,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/completeroofingservicesbradford",completeroofingservicesbradford
