company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,years_experience,phone,verification_status,services,coverage_area,profile_url,source_platform
Direct Plastering Services,,Plasterer,all areas within a 30 mile radius of postcode NE5,https://www.trustagarage.com/,4.97,60,,07307 203347,"vetted; Verified; verified; Insurance
Verified",,all areas within a 30 mile radius of postcode NE5,https://www.trustatrader.com/traders/direct-plastering-services-plastering-screeding-newcastle-lemington-newbourne-denton-westhorpe-fenham-elswick-bedwell,trustatrader
Saunders Residential Services,,Plasterer,"York , Washington , Sunderland and surrounding areas",https://www.trustagarage.com/,4.95,23,,07360 272128,vetted; Verified; verified,,"York , Washington , Sunderland and surrounding areas",https://www.trustatrader.com/traders/saunders-residential-services-plastering-screeding-middlesbrough-south,trustatrader
Proper Skim,,Plasterer,your next agreed job with this trader for free by registering for the TrustATrader Guarantee,https://www.trustagarage.com/,5.0,9,,07700 102678,"vetted; Verified; verified; Insurance
Verified",,your next agreed job with this trader for free by registering for the TrustATrader Guarantee,https://www.trustatrader.com/traders/proper-skim-plastering-screeding-selby,trustatrader
Plastering Services,,Plasterer,All North West Area,https://www.trustagarage.com/,4.95,6,,07378 858233,vetted; Verified; verified,,All North West Area,https://www.trustatrader.com/traders/plastering-services-plastering-screeding-hull-south,trustatrader
PWD Plastering,,Plasterer,"Lanarkshire, Glasgow, Falkirk, Stirling & West Lothian",https://www.trustagarage.com/,4.98,25,,07427 819239,vetted; Verified; verified,,"Lanarkshire, Glasgow, Falkirk, Stirling & West Lothian",https://www.trustatrader.com/traders/pwd-plastering-plastering-screeding-airdrie-and-shotts,trustatrader
Parker Plastering,,Plasterer,"Glasgow, Cumbernauld, Falkirk, Stirlingshire, East Kilbride, Cambuslang, Paisley",http://www.parkerplastering.com/,5.0,17,,07307 202806,"vetted; Verified; verified; Insurance
Verified",,"Glasgow, Cumbernauld, Falkirk, Stirlingshire, East Kilbride, Cambuslang, Paisley",https://www.trustatrader.com/traders/parker-plastering-plastering-screeding-glasgow-9,trustatrader
A Davis Joinery & Building,,Plasterer,"Glasgow, South Lanarkshire, North Lanarkshire, Renfrewshire and Falkirk",https://www.trustagarage.com/,5.0,21,9,07360 278994,vetted; Verified; verified,,"Glasgow, South Lanarkshire, North Lanarkshire, Renfrewshire and Falkirk",https://www.trustatrader.com/traders/a-davis-joinery-building-plastering-screeding-east-kilbride-and-hamilton-1,trustatrader
RS Contractors (Scotland) Ltd,,Plasterer,Glasgow and surrounding areas,https://rs-contractors.co.uk/,4.94,305,,07307 234581,vetted; Verified; verified,,Glasgow and surrounding areas,https://www.trustatrader.com/traders/rs-contractors-scotland-ltd-plastering-screeding-glasgow-west,trustatrader
"RS Contractors (Scotland) Ltd, Glasgow",,Plasterer,Glasgow and surrounding areas,https://rs-contractors.co.uk/,4.94,305,,07307 234581,vetted; Verified; verified,,Glasgow and surrounding areas,https://www.trustatrader.com/traders/rs-contractors-scotland-ltd-electricians-glasgow-7,trustatrader
"RS Contractors (Scotland) Ltd, Glasgow",,Plasterer,Glasgow and surrounding areas,https://rs-contractors.co.uk/,4.94,305,,07307 234581,vetted; Verified; verified,,Glasgow and surrounding areas,https://www.trustatrader.com/traders/rs-contractors-scotland-ltd-heating-engineers-gas-fitters-glasgow-7,trustatrader
TNG Plastering,,Plasterer,"Paisley, Glasgow, Falkirk, Perth and surrounding areas",https://www.trustagarage.com/,4.83,16,,07307 281851,vetted; Verified; verified,,"Paisley, Glasgow, Falkirk, Perth and surrounding areas",https://www.trustatrader.com/traders/tng-plastering-plastering-screeding-renfrewshire,trustatrader
"FP Polished Decor Ltd, Blackwood",,Plasterer,South East Wales,https://www.trustagarage.com/,5.0,16,,07307 203165,vetted; Verified; verified,,South East Wales,https://www.trustatrader.com/traders/fp-polished-decor-ltd-lime-pointing-plastering-bargoed-blackwood-newbridge-and-risca,trustatrader
